Resultados del Stack: Ajuste_muestra2_2try
Fecha: 2026-06-08 17:23:42
ID: 6

información del stack
=====================

Material: air
Modelo de Dispersión: None

Material: T1_porosa
Modelo de Dispersión: bruggeman
Espesor: 15.26 nm
Parámetros del Modelo: {'f_air': 0.14012753631896632, 'linked_to': 'T1_densa', 'f_optimized': 1.0}

Material: T1_densa
Modelo de Dispersión: cauchy
Espesor: 91.24 nm
Parámetros del Modelo: {'A': 2.946776532748256, 'B': 47.55137940203669, 'C': -35.2978628930602}

Material: Si
Modelo de Dispersión: None

=====================

wl,best_Ic,best_Is,Ic_exp,Is_exp
771.7669,-0.31888886911570685,0.07005624657484848,-0.30174324805523206,0.06726515546936891
771.3358,-0.3189464254595172,0.07021634037753852,-0.30180145767552147,0.06715649990069299
770.9046,-0.3190033120410057,0.07037589795142007,-0.30189983959980565,0.06717286170447845
770.4733,-0.31905952471174576,0.07053491337072883,-0.3020883825399328,0.06724248042116111
770.0419,-0.3191150737781906,0.07069337602524782,-0.3022031799335927,0.06718500163170024
769.6104,-0.3191699709939275,0.0708512750182088,-0.3024534268556129,0.06712985018645501
769.1787,-0.31922422221988545,0.07100864163205425,-0.302635340507153,0.0670760151561372
768.7471,-0.3192777910591842,0.0711653591287277,-0.3025720366940706,0.06690133391072516
768.3152,-0.31933072934196316,0.07132156480139117,-0.30295183847505763,0.06687439980543192
767.8834,-0.31938298735282455,0.07147710686126992,-0.30328721215664317,0.06704836127443652
767.4514,-0.3194345989285023,0.07163208697835026,-0.3034670699591675,0.06731037136005923
767.0193,-0.3194855621891644,0.07178645869804141,-0.3036825490956366,0.06725807424552806
766.5872,-0.3195358784254717,0.0719401756122313,-0.3038975193757824,0.06736132872881172
766.1549,-0.3195855635281811,0.07209330362954937,-0.30406532695137545,0.06737068674939606
765.7224,-0.3196356250062662,0.07224807585228567,-0.30426836759836096,0.06722070862034683
765.2901,-0.3196855495311937,0.07240336332105675,-0.30446078997959286,0.06711833093171429
